Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,Wage/Salary Income,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,Wage/Salary Income,27000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,Wage/Salary Income,58000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,Wage/Salary Income,77000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,Wage/Salary Income,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,Wage/Salary Income,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,1000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,21000,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,27000,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,4000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,7000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,12000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,17000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,Income Tax,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,0,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,2000,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,2000,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,0,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,1000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,1000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,1000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,ACC Levy,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,2000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,0,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,0,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,21000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,12000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,2000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,0,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,Core Benefits,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,1000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,10000,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,10000,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,1000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,3000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,5000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,6000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,Self-Employment Income,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,16000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,5000,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,5000,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,15000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,15000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,12000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,6000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,WFF,13000,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,13000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,2000,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,1000,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,13000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,12000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,6000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,3000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,FTC,12000,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,0,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,0,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,0,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,0,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,0,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,0,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,0,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,MFTC,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,2000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,3000,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,3000,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,1000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,2000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,4000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,3000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,IWTC,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,1000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,0,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,0,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,1000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,1000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,1000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,1000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,BestStart,1000,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,0,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,0,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,0,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,0,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,0,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,0,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,0,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,FamilyBoost,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,0,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,0,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,0,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,0,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,1000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,1000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,0,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,NZ Super,0,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,2000,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,1000,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,0,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,5000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,5000,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,2000,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,1000,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,Accommodation Supplement,1000,4000
$0-$20k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,0,14000
$100k-$120k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,0,20000
$120k-$140k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,0,6000
$140k-$160k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
$160k-$180k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
$180k-$200k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
$200k-$220k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
$20k-$40k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,1000,98000
$220k-$240k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
$240k-$260k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
$260k-$280k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
$280k-$300k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
$40k-$60k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,0,56000
$60k-$80k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,0,44000
$80k-$100k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,0,40000
Above $300k,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,S,S
Below $0,Income Bands,Family,Working for Families recipients,Taxable Income,WEP,0,4000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,11000,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,30000,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,51000,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,69000,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,89000,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,110000,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,130000,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,150000,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,170000,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,190000,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,209000,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,229000,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,250000,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,269000,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,290000,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Taxable Income,434000,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,6000,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,7000,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,24000,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,51000,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,68000,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,86000,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,108000,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,122000,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,143000,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,159000,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,172000,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,192000,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,202000,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,199000,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,229000,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Wage/Salary Income,287000,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,1000,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,4000,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,7000,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,12000,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,18000,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,23000,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,28000,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,32000,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,38000,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,45000,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,51000,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,58000,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,65000,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,71000,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,79000,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Income Tax,133000,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,0,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,0,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,1000,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,1000,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,2000,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,2000,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,2000,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,3000,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,3000,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,3000,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,4000,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,4000,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,4000,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,4000,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,ACC Levy,4000,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,2000,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,7000,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,1000,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,28000
