Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
2,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,27000,72000
3,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,30000,88000
4,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,32000,78000
5,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,35000,70000
6,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,38000,55000
7,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,41000,57000
8,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,45000,57000
9,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,49000,61000
10,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,54000,61000
11,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,58000,62000
12,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,63000,62000
13,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,68000,70000
14,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,73000,69000
15,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,79000,72000
16,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,85000,74000
17,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,94000,77000
18,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,106000,78000
19,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,126000,79000
20,Income Quantiles,Household,Without children,Equivalised Disposable Income,Equivalised Disposable Income,210000,82000
1,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,20000,40000
2,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,27000,47000
3,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,30000,21000
4,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,32000,29000
5,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,35000,34000
6,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,38000,37000
7,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,41000,35000
8,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,45000,27000
9,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,49000,25000
10,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,54000,17000
11,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,58000,16000
12,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,63000,15000
13,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,68000,15000
14,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,73000,13000
15,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,79000,9000
16,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,86000,7000
17,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,94000,5000
18,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,107000,5000
19,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
20,Income Quantiles,Household,Core Benefit recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
1,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,11000,61000
2,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,28000,54000
3,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,30000,80000
4,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,32000,72000
5,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,35000,67000
6,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,38000,64000
7,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,41000,67000
8,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,45000,74000
9,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,49000,76000
10,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,54000,85000
11,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,58000,85000
12,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,63000,87000
13,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,67000,86000
14,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,73000,88000
15,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,79000,92000
16,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,85000,94000
17,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,94000,96000
18,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,106000,96000
19,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,125000,98000
20,Income Quantiles,Household,Core Benefit non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,213000,99000
1,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,17000,24000
2,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,27000,28000
3,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,30000,13000
4,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,32000,23000
5,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,35000,31000
6,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,38000,44000
7,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,41000,36000
8,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,45000,30000
9,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,49000,21000
10,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,54000,16000
11,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,58000,13000
12,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,63000,11000
13,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,67000,8000
14,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,73000,8000
15,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,78000,7000
16,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,85000,5000
17,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,94000,5000
18,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,105000,3000
19,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,124000,3000
20,Income Quantiles,Household,Working for Families recipients,Equivalised Disposable Income,Equivalised Disposable Income,S,S
1,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,14000,78000
2,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,27000,73000
3,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,30000,88000
4,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,32000,78000
5,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,35000,70000
6,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,38000,57000
7,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,41000,66000
8,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,45000,71000
9,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,49000,80000
10,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,54000,85000
11,Income Quantiles,Household,Working for Families non-recipients,Equivalised Disposable Income,Equivalised Disposable Income,58000,88000
