Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
$140k-$160k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,1000,35000
$160k-$180k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,0,29000
$180k-$200k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,0,30000
$200k-$220k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,0,21000
$220k-$240k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,0,16000
$240k-$260k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,0,16000
$260k-$280k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,0,8000
$280k-$300k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,0,8000
Above $300k,Income Bands,Household,Couple with children,Taxable Income,FamilyBoost,0,37000
Below $0,Income Bands,Household,Couple with children,Taxable Income,NZ Super,S,S
$0-$20k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,5000
$20k-$40k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,12000
$40k-$60k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,1000,24000
$60k-$80k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,1000,20000
$80k-$100k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,30000
$100k-$120k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,31000
$120k-$140k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,34000
$140k-$160k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,35000
$160k-$180k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,29000
$180k-$200k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,30000
$200k-$220k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,21000
$220k-$240k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,16000
$240k-$260k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,16000
$260k-$280k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,8000
$280k-$300k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,8000
Above $300k,Income Bands,Household,Couple with children,Taxable Income,NZ Super,0,37000
Below $0,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,S,S
$0-$20k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,1000,5000
$20k-$40k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,4000,12000
$40k-$60k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,4000,24000
$60k-$80k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,2000,20000
$80k-$100k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,1000,30000
$100k-$120k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,31000
$120k-$140k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,34000
$140k-$160k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,35000
$160k-$180k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,29000
$180k-$200k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,30000
$200k-$220k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,21000
$220k-$240k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,16000
$240k-$260k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,16000
$260k-$280k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,8000
$280k-$300k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,8000
Above $300k,Income Bands,Household,Couple with children,Taxable Income,Accommodation Supplement,0,37000
Below $0,Income Bands,Household,Couple with children,Taxable Income,WEP,S,S
$0-$20k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,5000
$20k-$40k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,12000
$40k-$60k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,24000
$60k-$80k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,20000
$80k-$100k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,30000
$100k-$120k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,31000
$120k-$140k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,34000
$140k-$160k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,35000
$160k-$180k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,29000
$180k-$200k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,30000
$200k-$220k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,21000
$220k-$240k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,16000
$240k-$260k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,16000
$260k-$280k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,8000
$280k-$300k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,8000
Above $300k,Income Bands,Household,Couple with children,Taxable Income,WEP,0,37000
Below $0,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,S,S
$0-$20k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,27000,5000
$20k-$40k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,27000,12000
$40k-$60k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,25000,24000
$60k-$80k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,27000,20000
$80k-$100k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,29000,30000
$100k-$120k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,29000,31000
$120k-$140k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,29000,34000
$140k-$160k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,31000,35000
$160k-$180k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,34000,29000
$180k-$200k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,35000,30000
$200k-$220k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,38000,21000
$220k-$240k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,39000,16000
$240k-$260k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,43000,16000
$260k-$280k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,44000,8000
$280k-$300k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,48000,8000
Above $300k,Income Bands,Household,Couple with children,Taxable Income,Housing Costs,50000,37000
Below $0,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,S,S
$0-$20k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,10000,7000
$20k-$40k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,31000,15000
$40k-$60k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,51000,97000
$60k-$80k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,70000,55000
$80k-$100k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,90000,46000
$100k-$120k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,110000,44000
$120k-$140k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,130000,48000
$140k-$160k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,150000,42000
$160k-$180k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,170000,35000
$180k-$200k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,189000,29000
$200k-$220k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,209000,23000
$220k-$240k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,229000,19000
$240k-$260k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,249000,14000
$260k-$280k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,270000,11000
$280k-$300k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,290000,8000
Above $300k,Income Bands,Household,Couple without children,Taxable Income,Taxable Income,433000,35000
Below $0,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,S,S
$0-$20k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,6000,7000
$20k-$40k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,5000,15000
$40k-$60k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,4000,97000
$60k-$80k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,21000,55000
$80k-$100k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,46000,46000
$100k-$120k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,67000,44000
$120k-$140k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,91000,48000
$140k-$160k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,111000,42000
$160k-$180k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,130000,35000
$180k-$200k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,152000,29000
$200k-$220k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,142000,23000
$220k-$240k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,188000,19000
$240k-$260k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,179000,14000
$260k-$280k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,205000,11000
$280k-$300k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,230000,8000
Above $300k,Income Bands,Household,Couple without children,Taxable Income,Wage/Salary Income,241000,35000
Below $0,Income Bands,Household,Couple without children,Taxable Income,Income Tax,S,S
$0-$20k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,1000,7000
$20k-$40k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,4000,15000
$40k-$60k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,7000,97000
$60k-$80k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,10000,55000
$80k-$100k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,15000,46000
$100k-$120k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,20000,44000
$120k-$140k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,26000,48000
$140k-$160k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,31000,42000
$160k-$180k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,37000,35000
$180k-$200k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,43000,29000
$200k-$220k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,50000,23000
$220k-$240k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,57000,19000
$240k-$260k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,64000,14000
$260k-$280k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,71000,11000
$280k-$300k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,78000,8000
Above $300k,Income Bands,Household,Couple without children,Taxable Income,Income Tax,131000,35000
Below $0,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,S,S
$0-$20k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,0,7000
$20k-$40k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,0,15000
$40k-$60k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,0,97000
$60k-$80k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,0,55000
$80k-$100k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,1000,46000
$100k-$120k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,1000,44000
$120k-$140k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,2000,48000
$140k-$160k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,2000,42000
$160k-$180k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,2000,35000
$180k-$200k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,3000,29000
$200k-$220k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,3000,23000
$220k-$240k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,3000,19000
$240k-$260k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,3000,14000
$260k-$280k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,3000,11000
$280k-$300k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,4000,8000
Above $300k,Income Bands,Household,Couple without children,Taxable Income,ACC Levy,3000,35000
Below $0,Income Bands,Household,Couple without children,Taxable Income,Core Benefits,S,S
$0-$20k,Income Bands,Household,Couple without children,Taxable Income,Core Benefits,1000,7000
